src,dst,label,timestamp
1118,77,1,1307592000
312,37,1,1307592000
312,4,1,1307592000
312,2,1,1307592000
6,1450,1,1307592000
1450,328,1,1307592000
1450,6,1,1307592000
313,1249,1,1307592000
541,195,1,1307592000
327,344,1,1307592000
327,328,1,1307592000
449,3766,0,1307592000
1638,327,1,1307592000
367,3766,0,1307592000
3743,1650,1,1307592000
3743,1455,1,1307592000
925,676,1,1307592000
1455,3743,1,1307592000
1265,448,1,1307592000
1251,343,1,1307592000
1249,3677,1,1307592000
273,97,1,1307592000
108,2610,1,1307592000
108,2005,1,1307592000
2048,444,1,1307592000
2046,76,1,1307592000
406,28,1,1307592000
1249,478,1,1307592000
1249,313,1,1307592000
514,441,1,1307592000
195,275,1,1307592000
3743,275,1,1307592000
2579,42,1,1307592000
2003,16,1,1307592000
195,2606,1,1307592000
195,864,1,1307592000
195,675,1,1307592000
195,541,1,1307592000
1681,3743,1,1307592000
3743,2049,1,1307592000
3743,1681,1,1307592000
1450,786,1,1307592000
1450,407,1,1307592000
28,3743,1,1307592000
1000,509,1,1307592000
1647,226,1,1307592000
50,195,1,1307592000
2524,240,1,1307592000
1456,108,1,1307592000
1456,23,1,1307592000
784,444,1,1307592000
514,2045,1,1307592000
514,1224,1,1307592000
1650,3743,1,1307592000
448,1265,1,1307592000
240,169,1,1307592000
240,76,1,1307592000
916,786,1,1307592000
916,65,1,1307592000
195,50,1,1307592000
240,3743,1,1307592000
1683,275,1,1307592000
1676,252,1,1307592000
2049,3743,1,1307592000
408,6,1,1307592000
1260,3743,1,1307592000
1260,541,1,1307592000
408,3743,1,1307592000
408,622,1,1307592000
10,37,1,1307592000
3743,354,1,1307592000
620,2009,1,1307592000
328,408,1,1307592000
2050,678,1,1307592000
927,444,1,1307592000
449,109,1,1307592000
3743,2607,1,1307592000
28,1455,1,1307592000
786,2599,1,1307592000
786,916,1,1307592000
786,282,1,1307592000
786,65,1,1307592000
785,3743,1,1307592000
3743,386,1,1307592000
678,2050,1,1307592000
1014,444,1,1307592000
481,102,1,1307592000
480,3743,1,1307592000
28,2602,1,1307592000
344,327,1,1307592000
623,3743,1,1307592000
3743,183,1,1307592000
3743,78,1,1307592000
3743,28,1,1307592000
240,2524,1,1307592000
240,2005,1,1307592000
240,408,1,1307592000
240,210,1,1307592000
240,202,1,1307592000
675,195,1,1307592000
300,481,1,1307592000
3743,480,1,1307592000
327,1638,1,1307592000
76,2046,1,1307592000
275,1121,1,1307592000
853,3743,1,1307592000
226,1647,1,1307592000
2599,786,1,1307592000
2610,108,1,1307592000
2602,28,1,1307592000
864,1118,1,1307592000
864,275,1,1307592000
864,195,1,1307592000
167,45,1,1307592000
475,1627,1,1307592000
2045,514,1,1307592000
444,1928,1,1307592000
444,1014,1,1307592000
3743,90,1,1307592000
167,1655,1,1307678400
341,1122,1,1307678400
275,1119,1,1307678400
168,323,1,1307678400
863,1249,1,1307678400
466,356,1,1307678400
2611,181,1,1307678400
2612,678,1,1307678400
2583,282,1,1307678400
275,1262,1,1307678400
356,405,1,1307678400
356,466,1,1307678400
921,608,1,1307678400
175,368,1,1307678400
28,2028,1,1307678400
28,2031,1,1307678400
678,930,1,1307678400
678,2612,1,1307678400
678,3506,1,1307678400
679,275,1,1307678400
679,384,1,1307678400
2051,78,1,1307678400
671,862,1,1307678400
2031,28,1,1307678400
28,1255,1,1307678400
2054,1603,1,1307678400
930,678,1,1307678400
1122,341,1,1307678400
1257,1012,1,1307678400
679,863,1,1307678400
620,404,1,1307678400
620,1117,1,1307678400
181,237,1,1307678400
131,1453,1,1307678400
102,109,1,1307678400
28,275,1,1307678400
404,620,1,1307678400
282,1266,1,1307678400
3553,426,1,1307678400
1249,863,1,1307678400
181,2611,1,1307678400
28,670,1,1307678400
28,89,1,1307678400
28,1249,1,1307678400
3743,2043,1,1307678400
78,1249,1,1307678400
78,2051,1,1307678400
1453,131,1,1307678400
1441,3743,1,1307678400
1266,282,1,1307678400
77,1118,1,1307678400
282,724,1,1307678400
45,3743,0,1307678400
368,175,1,1307678400
608,921,1,1307678400
657,924,1,1307678400
532,1119,1,1307678400
356,624,1,1307678400
1257,218,1,1307678400
1249,28,1,1307678400
1249,78,1,1307678400
780,571,1,1307678400
1012,1257,1,1307678400
1012,2600,1,1307678400
1603,2054,1,1307678400
1605,74,1,1307678400
426,3553,1,1307678400
218,1257,1,1307678400
840,10,1,1307678400
3454,3740,1,1307678400
77,40,1,1307678400
77,78,1,1307678400
3551,3743,0,1307678400
575,849,1,1307678400
323,168,1,1307678400
380,148,1,1307678400
237,181,1,1307678400
223,624,1,1307678400
1122,541,1,1307678400
1117,620,1,1307678400
1683,444,1,1307678400
1684,3454,1,1307678400
109,102,1,1307678400
10,840,1,1307678400
153,226,1,1307678400
541,1122,1,1307678400
3743,674,1,1307678400
931,153,1,1307678400
275,28,1,1307678400
2043,3743,1,1307678400
2007,33,1,1307678400
3698,541,0,1307678400
356,3743,1,1307678400
153,931,1,1307678400
39,924,1,1307678400
1237,28,1,1307678400
2012,181,1,1307678400
445,3743,1,1307678400
33,2007,1,1307678400
78,77,1,1307678400
226,153,1,1307678400
862,671,1,1307678400
863,181,1,1307678400
863,679,1,1307678400
119,322,1,1307678400
670,28,1,1307678400
275,679,1,1307678400
1119,275,1,1307678400
1119,532,1,1307678400
155,366,1,1307678400
153,2609,1,1307678400
181,2012,1,1307678400
475,2,1,1307678400
3740,619,1,1307678400
3740,3454,1,1307678400
2609,153,1,1307678400
343,918,1,1307678400
444,3703,0,1307678400
1246,450,1,1307678400
3743,1246,1,1307678400
1246,3743,1,1307678400
674,3743,1,1307678400
150,3743,0,1307764800
2617,359,1,1307764800
2616,359,1,1307764800
3740,28,1,1307764800
322,254,1,1307764800
857,28,1,1307764800
223,1997,1,1307764800
1453,89,1,1307764800
42,863,1,1307764800
617,1638,1,1307764800
339,254,1,1307764800
620,202,1,1307764800
622,1417,1,1307764800
608,44,1,1307764800
218,994,1,1307764800
1450,28,1,1307764800
619,1120,1,1307764800
1261,994,1,1307764800
406,2622,1,1307764800
322,28,1,1307764800
785,1249,1,1307764800
89,302,1,1307764800
89,254,1,1307764800
89,132,1,1307764800
89,2623,1,1307764800
89,1453,1,1307764800
475,282,1,1307764800
109,931,1,1307764800
254,339,1,1307764800
254,322,1,1307764800
254,89,1,1307764800
254,28,1,1307764800
3455,35,1,1307764800
3454,931,1,1307764800
339,671,1,1307764800
89,931,1,1307764800
89,3743,0,1307764800
89,48,1,1307764800
89,28,1,1307764800
4,2017,1,1307764800
678,1686,1,1307764800
48,89,1,1307764800
254,1120,1,1307764800
1417,622,1,1307764800
359,3677,1,1307764800
254,677,1,1307764800
359,2062,1,1307764800
359,2061,1,1307764800
359,2060,1,1307764800
359,2059,1,1307764800
359,2058,1,1307764800
254,2620,1,1307764800
254,1458,1,1307764800
254,1122,1,1307764800
384,679,1,1307764800
387,282,1,1307764800
387,1121,1,1307764800
39,201,1,1307764800
28,1450,1,1307764800
28,931,1,1307764800
28,857,1,1307764800
931,89,1,1307764800
1688,619,1,1307764800
1687,716,1,1307764800
359,2617,1,1307764800
1686,2621,1,1307764800
1686,678,1,1307764800
359,2616,1,1307764800
401,28,1,1307764800
994,218,1,1307764800
28,406,1,1307764800
678,76,1,1307764800
10,3743,0,1307764800
359,2057,1,1307764800
359,2056,1,1307764800
359,2055,1,1307764800
181,356,1,1307764800
931,109,1,1307764800
2061,359,1,1307764800
2060,359,1,1307764800
2059,359,1,1307764800
931,28,1,1307764800
2058,359,1,1307764800
2057,359,1,1307764800
2056,359,1,1307764800
2055,359,1,1307764800
2017,4,1,1307764800
994,1261,1,1307764800
2481,384,1,1307764800
3677,359,1,1307764800
677,28,1,1307764800
931,3454,1,1307764800
1122,254,1,1307764800
1121,387,1,1307764800
1120,619,1,1307764800
1120,28,1,1307764800
2062,359,1,1307764800
303,2045,1,1307764800
2052,283,1,1307764800
102,3743,0,1307764800
2045,1680,1,1307764800
2045,303,1,1307764800
671,339,1,1307764800
2033,89,1,1307764800
3712,39,1,1307764800
283,2052,1,1307764800
283,119,1,1307764800
1249,785,1,1307764800
1249,570,1,1307764800
132,89,1,1307764800
132,45,1,1307764800
1,1251,1,1307764800
302,89,1,1307764800
1638,617,1,1307764800
563,313,1,1307764800
201,39,1,1307764800
202,620,1,1307764800
571,780,1,1307764800
327,28,1,1307764800
282,786,1,1307764800
282,387,1,1307764800
45,132,1,1307764800
169,1682,1,1307764800
2599,387,1,1307764800
2623,89,1,1307764800
2622,406,1,1307764800
2621,1686,1,1307764800
2620,28,1,1307764800
863,42,1,1307764800
785,404,1,1307851200
863,84,1,1307851200
3740,2048,1,1307851200
2627,1653,1,1307851200
2629,863,1,1307851200
2628,89,1,1307851200
84,863,1,1307851200
84,65,1,1307851200
65,84,1,1307851200
84,76,1,1307851200
159,10,1,1307851200
89,1267,1,1307851200
201,132,1,1307851200
4,84,1,1307851200
914,677,1,1307851200
21,28,1,1307851200
45,865,1,1307851200
132,201,1,1307851200
254,76,1,1307851200
3573,28,1,1307851200
2067,1625,1,1307851200
1117,480,1,1307851200
406,89,1,1307851200
932,23,1,1307851200
1249,3743,0,1307851200
1653,2627,1,1307851200
3712,480,1,1307851200
131,140,1,1307851200
654,254,1,1307851200
619,1660,1,1307851200
89,406,1,1307851200
89,2625,1,1307851200
1117,254,1,1307851200
784,312,1,1307851200
254,3573,1,1307851200
254,2064,1,1307851200
254,654,1,1307851200
76,1258,1,1307851200
76,339,1,1307851200
254,21,1,1307851200
254,1117,1,1307851200
252,3731,1,1307851200
252,3743,0,1307851200
1625,2067,1,1307851200
1267,28,1,1307851200
1120,3618,1,1307851200
1117,28,1,1307851200
668,312,1,1307851200
76,84,1,1307851200
89,2628,1,1307851200
89,3618,0,1307851200
1660,619,1,1307851200
63,42,1,1307851200
932,42,1,1307851200
1120,1267,1,1307851200
76,2626,1,1307851200
2064,254,1,1307851200
2064,28,1,1307851200
2065,480,1,1307851200
2065,1,1,1307851200
716,1687,1,1307851200
303,678,1,1307851200
1937,340,1,1307851200
404,785,1,1307851200
678,303,1,1307851200
313,563,1,1307851200
995,1210,0,1307851200
4,381,1,1307851200
1267,89,1,1307851200
1267,1120,1,1307851200
1258,76,1,1307851200
677,914,1,1307851200
254,1690,1,1307851200
254,1267,1,1307851200
863,2629,1,1307851200
2552,57,1,1307851200
2552,1,1,1307851200
1673,853,1,1307851200
1688,384,1,1307851200
1690,254,1,1307851200
2626,76,1,1307851200
853,1673,1,1307851200
863,783,1,1307851200
42,63,1,1307851200
424,1437,1,1307851200
865,45,1,1307851200
865,580,1,1307851200
2625,89,1,1307851200
480,1117,1,1307851200
480,2065,1,1307851200
65,467,1,1307937600
181,2618,1,1307937600
131,11,1,1307937600
515,39,1,1307937600
2637,57,1,1307937600
2639,153,1,1307937600
935,202,1,1307937600
2069,195,1,1307937600
480,344,1,1307937600
671,28,1,1307937600
252,723,1,1307937600
2070,39,1,1307937600
254,610,1,1307937600
153,2639,1,1307937600
356,4,1,1307937600
140,216,1,1307937600
130,404,1,1307937600
6,3766,0,1307937600
935,403,1,1307937600
11,131,1,1307937600
153,515,1,1307937600
39,2070,1,1307937600
1114,385,1,1307937600
75,401,1,1307937600
340,608,1,1307937600
344,788,1,1307937600
467,65,1,1307937600
426,515,1,1307937600
1257,1251,1,1307937600
1437,1451,1,1307937600
344,480,1,1307937600
202,935,1,1307937600
619,1688,1,1307937600
403,935,1,1307937600
2009,254,1,1307937600
2069,254,1,1307937600
515,153,1,1307937600
89,1690,1,1307937600
1690,89,1,1307937600
401,75,1,1307937600
28,327,1,1307937600
4,356,1,1307937600
254,3677,1,1307937600
254,2069,1,1307937600
1957,39,1,1307937600
254,2009,1,1307937600
357,57,1,1307937600
385,1114,1,1307937600
1402,2635,1,1307937600
788,344,1,1307937600
934,236,1,1307937600
677,282,1,1307937600
3677,195,1,1307937600
4,148,1,1307937600
2618,181,1,1307937600
340,1937,1,1307937600
28,2064,1,1307937600
39,515,1,1307937600
28,1117,1,1307937600
57,2637,1,1307937600
723,252,1,1307937600
236,934,1,1307937600
1,2619,1,1308024000
1,2605,1,1308024000
854,1652,1,1308024000
3750,3699,1,1308024000
3750,3588,1,1308024000
3750,3574,1,1308024000
2613,1989,1,1308024000
239,2642,1,1308024000
863,1124,1,1308024000
863,2068,1,1308024000
226,1989,1,1308024000
865,1124,1,1308024000
57,357,1,1308024000
1688,275,1,1308024000
785,2072,1,1308024000
1989,2613,1,1308024000
366,403,1,1308024000
2,1693,1,1308024000
536,2643,1,1308024000
78,785,1,1308024000
181,863,1,1308024000
272,45,1,1308024000
536,2614,1,1308024000
403,302,1,1308024000
667,780,1,1308024000
540,863,1,1308024000
324,2035,1,1308024000
2072,785,1,1308024000
1124,865,1,1308024000
1124,863,1,1308024000
780,667,1,1308024000
181,130,1,1308024000
84,4,1,1308024000
785,78,1,1308024000
580,865,1,1308024000
303,202,1,1308024000
39,785,1,1308024000
39,3712,0,1308024000
195,254,1,1308024000
480,3712,0,1308024000
275,3699,1,1308024000
275,1688,1,1308024000
183,3766,0,1308024000
3699,3750,1,1308024000
477,577,1,1308024000
1458,28,1,1308024000
3699,275,1,1308024000
614,3750,0,1308024000
1460,65,1,1308024000
1458,254,1,1308024000
4,3775,0,1308024000
2642,239,1,1308024000
515,150,1,1308024000
131,863,1,1308024000
65,1460,1,1308024000
130,785,1,1308024000
76,130,1,1308024000
254,195,1,1308024000
3573,3750,0,1308024000
3573,3699,0,1308024000
3573,3755,0,1308024000
1693,2,1,1308024000
2068,863,1,1308024000
577,3755,0,1308024000
2644,1451,1,1308024000
2643,536,1,1308024000
202,2636,1,1308024000
863,540,1,1308024000
403,366,1,1308024000
202,303,1,1308024000
202,785,1,1308024000
302,403,1,1308024000
1443,1084,1,1308024000
45,3755,0,1308024000
3755,3573,0,1308024000
3755,614,0,1308024000
65,57,1,1308024000
45,3750,0,1308024000
619,515,1,1308024000
1693,577,1,1308024000
45,3699,0,1308024000
3750,3755,1,1308024000
622,2645,1,1308024000
614,3755,0,1308024000
577,477,1,1308024000
3699,3593,1,1308024000
3699,3575,1,1308024000
3699,3574,1,1308024000
614,577,1,1308024000
614,3699,0,1308024000
1450,2050,1,1308024000
1451,2644,1,1308024000
577,614,1,1308024000
863,131,1,1308024000
785,130,1,1308024000
2645,622,1,1308024000
785,202,1,1308024000
45,272,1,1308024000
1939,65,1,1308110400
153,1692,1,1308110400
6,3594,1,1308110400
2069,926,1,1308110400
677,344,1,1308110400
4,1445,1,1308110400
667,2649,1,1308110400
153,4,1,1308110400
272,2647,1,1308110400
404,130,1,1308110400
183,2046,1,1308110400
4,153,1,1308110400
2508,57,1,1308110400
926,2069,1,1308110400
272,65,1,1308110400
2615,728,1,1308110400
1692,153,1,1308110400
2068,614,1,1308110400
614,272,1,1308110400
344,677,1,1308110400
3553,1124,1,1308110400
3553,3743,0,1308110400
728,2615,1,1308110400
624,79,1,1308110400
624,2646,1,1308110400
1124,3553,1,1308110400
541,3698,0,1308110400
728,239,1,1308110400
57,2508,1,1308110400
226,3698,0,1308110400
1084,1443,1,1308110400
2600,1012,1,1308110400
239,728,1,1308110400
65,1939,1,1308110400
404,2648,1,1308110400
2646,624,1,1308110400
2649,667,1,1308110400
2009,610,1,1308196800
181,510,1,1308196800
1462,3553,1,1308196800
45,3574,0,1308196800
76,1011,1,1308196800
1461,101,1,1308196800
785,299,1,1308196800
150,515,1,1308196800
2077,515,1,1308196800
365,541,1,1308196800
42,270,1,1308196800
622,2640,1,1308196800
2068,541,1,1308196800
218,1443,1,1308196800
1,2065,1,1308196800
3594,6,1,1308196800
1251,1257,1,1308196800
1126,930,1,1308196800
1115,1692,1,1308196800
2,471,1,1308196800
515,2077,1,1308196800
99,2624,1,1308196800
577,1693,1,1308196800
3553,1462,1,1308196800
299,785,1,1308196800
101,1461,1,1308196800
930,1126,1,1308196800
583,507,1,1308196800
614,299,1,1308196800
2,767,1,1308196800
1692,1115,1,1308196800
272,3775,0,1308196800
65,2,1,1308196800
2,271,1,1308196800
541,365,1,1308196800
65,3775,0,1308196800
509,1000,1,1308196800
510,181,1,1308196800
299,614,1,1308196800
2,23,1,1308196800
2,113,1,1308196800
2,250,1,1308196800
504,1109,1,1308196800
1011,76,1,1308196800
2648,404,1,1308196800
1109,504,1,1308196800
2,91,1,1308196800
475,724,1,1308196800
3743,10,1,1308196800
3743,272,1,1308196800
2640,622,1,1308196800
3743,45,0,1308196800
507,583,1,1308196800
1443,218,1,1308196800
75,16,1,1308196800
2,40,1,1308196800
1689,1012,1,1308283200
366,155,1,1308283200
671,140,1,1308283200
366,1638,1,1308283200
132,2653,1,1308283200
450,84,1,1308283200
131,721,1,1308283200
1694,100,1,1308283200
2662,1686,1,1308283200
541,2026,1,1308283200
1638,366,1,1308283200
2658,514,1,1308283200
65,1404,1,1308283200
65,2071,1,1308283200
84,450,1,1308283200
303,76,1,1308283200
100,1694,1,1308283200
1686,2662,1,1308283200
514,440,1,1308283200
514,2658,1,1308283200
65,140,1,1308283200
88,129,1,1308283200
167,2659,1,1308283200
570,1249,1,1308283200
357,167,1,1308283200
153,864,1,1308283200
140,671,1,1308283200
1404,65,1,1308283200
140,65,1,1308283200
864,153,1,1308283200
2065,2660,1,1308283200
2071,65,1,1308283200
150,581,1,1308283200
150,3731,1,1308283200
167,357,1,1308283200
155,79,1,1308283200
150,235,1,1308283200
721,131,1,1308283200
785,39,1,1308283200
150,2,1,1308283200
1012,1689,1,1308283200
2,150,1,1308283200
541,2071,1,1308369600
312,574,1,1308369600
312,33,1,1308369600
300,108,1,1308369600
33,312,1,1308369600
108,2663,1,1308369600
3729,1462,1,1308369600
108,1683,1,1308369600
1683,155,1,1308369600
2663,108,1,1308369600
303,622,1,1308369600
108,300,1,1308369600
2662,3743,1,1308369600
2659,167,1,1308369600
1428,78,1,1308369600
1462,3729,1,1308369600
11,777,1,1308369600
677,529,1,1308369600
79,624,1,1308369600
777,382,1,1308369600
777,11,1,1308369600
1460,303,1,1308369600
2076,239,1,1308369600
2071,541,1,1308369600
78,1428,1,1308369600
79,57,1,1308369600
79,155,1,1308369600
622,303,1,1308369600
239,2076,1,1308369600
1683,108,1,1308369600
303,1460,1,1308369600
39,4,1,1308369600
382,777,1,1308369600
303,612,1,1308456000
1001,580,1,1308456000
39,1001,1,1308456000
97,919,1,1308456000
1642,252,1,1308456000
368,1404,1,1308456000
368,2668,1,1308456000
612,303,1,1308456000
2082,476,1,1308456000
2082,1698,1,1308456000
1696,1096,1,1308456000
1698,2666,1,1308456000
1698,2082,1,1308456000
529,677,1,1308456000
532,2665,1,1308456000
1404,368,1,1308456000
476,2082,1,1308456000
99,716,1,1308456000
97,925,1,1308456000
252,1642,1,1308456000
2668,368,1,1308456000
1096,1696,1,1308456000
2506,1666,1,1308456000
1236,55,1,1308456000
1001,39,1,1308456000
2666,1698,1,1308456000
477,867,1,1308542400
168,140,1,1308542400
680,3743,1,1308542400
77,265,1,1308542400
720,3725,0,1308542400
1461,6,1,1308542400
1462,2084,1,1308542400
140,168,1,1308542400
91,3725,0,1308542400
91,1665,1,1308542400
1078,10,1,1308542400
3743,102,0,1308542400
3743,89,0,1308542400
1700,79,1,1308542400
79,1697,1,1308542400
388,325,1,1308542400
2084,1462,1,1308542400
10,1078,1,1308542400
2669,275,1,1308542400
2670,79,1,1308542400
325,388,1,1308542400
20,1269,1,1308542400
42,1269,1,1308542400
1697,3743,1,1308542400
867,3458,1,1308542400
867,477,1,1308542400
57,79,1,1308542400
226,1654,1,1308542400
6,1461,1,1308542400
2655,1697,1,1308542400
79,2670,1,1308542400
79,2675,1,1308542400
1697,2655,1,1308542400
1697,79,1,1308542400
101,42,1,1308542400
3743,1249,0,1308542400
2675,79,1,1308542400
3743,3677,0,1308542400
3743,3553,0,1308542400
155,217,1,1308542400
3743,3551,0,1308542400
1463,2083,1,1308542400
1120,447,1,1308542400
2675,2084,1,1308542400
3458,867,1,1308542400
265,77,1,1308542400
275,2669,1,1308542400
1654,226,1,1308542400
42,101,1,1308542400
1665,91,1,1308542400
1269,42,1,1308542400
1269,20,1,1308542400
57,583,1,1308542400
482,10,1,1308628800
667,239,1,1308628800
74,2,1,1308628800
676,380,1,1308628800
45,564,1,1308628800
76,303,1,1308628800
150,680,1,1308628800
380,676,1,1308628800
74,1017,1,1308628800
74,1448,1,1308628800
74,1263,1,1308628800
426,3697,1,1308628800
1269,622,1,1308628800
1269,2085,1,1308628800
1269,2674,1,1308628800
2074,216,1,1308628800
426,2555,1,1308628800
10,482,1,1308628800
2074,1252,1,1308628800
10,1702,1,1308628800
10,1018,1,1308628800
3743,680,1,1308628800
1702,10,1,1308628800
1700,2671,1,1308628800
2067,3629,0,1308628800
216,2074,1,1308628800
2085,1269,1,1308628800
79,2086,1,1308628800
79,1700,1,1308628800
1018,10,1,1308628800
1018,79,1,1308628800
2555,2067,1,1308628800
1103,2081,1,1308628800
169,3743,1,1308628800
3743,150,0,1308628800
2555,426,1,1308628800
76,1941,1,1308628800
18,79,1,1308628800
2654,79,1,1308628800
79,18,1,1308628800
2041,106,1,1308628800
79,2654,1,1308628800
79,2672,1,1308628800
583,57,1,1308628800
106,2041,1,1308628800
79,2678,1,1308628800
79,2683,1,1308628800
622,1269,1,1308628800
3697,426,1,1308628800
1263,74,1,1308628800
239,667,1,1308628800
79,1018,1,1308628800
2086,79,1,1308628800
2683,79,1,1308628800
2678,79,1,1308628800
2674,1269,1,1308628800
74,1259,1,1308628800
2672,79,1,1308628800
564,45,1,1308628800
729,2087,1,1308715200
1448,1605,1,1308715200
97,76,1,1308715200
680,1018,1,1308715200
76,2685,1,1308715200
140,680,1,1308715200
2680,303,1,1308715200
3552,1701,1,1308715200
680,140,1,1308715200
680,150,1,1308715200
1656,729,1,1308715200
328,90,1,1308715200
614,57,1,1308715200
328,2661,1,1308715200
1656,2089,1,1308715200
2089,1656,1,1308715200
18,866,1,1308715200
479,1699,1,1308715200
90,328,1,1308715200
866,18,1,1308715200
865,1252,1,1308715200
226,1252,1,1308715200
2089,1705,1,1308715200
57,75,1,1308715200
303,2680,1,1308715200
57,2656,1,1308715200
863,368,1,1308715200
121,2684,1,1308715200
57,614,1,1308715200
303,1446,1,1308715200
2685,76,1,1308715200
2684,121,1,1308715200
863,79,1,1308715200
2661,328,1,1308715200
76,97,1,1308715200
729,1656,1,1308715200
380,777,1,1308715200
1703,18,1,1308715200
1705,2089,1,1308715200
1703,2088,1,1308715200
2086,18,1,1308715200
1699,479,1,1308715200
18,2086,1,1308715200
2083,1463,1,1308715200
75,57,1,1308715200
1448,1017,1,1308715200
1448,74,1,1308715200
1446,303,1,1308715200
1017,1448,1,1308715200
777,380,1,1308715200
1001,403,1,1308715200
403,1001,1,1308715200
18,1703,1,1308715200
79,863,1,1308715200
153,482,1,1308801600
226,865,1,1308801600
853,76,1,1308801600
541,146,1,1308801600
2656,57,1,1308801600
226,933,1,1308801600
1627,541,1,1308801600
680,131,1,1308801600
865,226,1,1308801600
303,387,1,1308801600
447,1120,1,1308801600
2671,1700,1,1308801600
20,730,1,1308801600
482,153,1,1308801600
541,1627,1,1308801600
387,303,1,1308801600
1018,730,1,1308801600
131,680,1,1308801600
175,300,1,1308801600
730,1018,1,1308801600
175,65,1,1308801600
730,226,1,1308801600
65,175,1,1308801600
2688,79,1,1308801600
226,730,1,1308801600
562,1466,1,1308801600
37,1019,1,1308801600
933,226,1,1308801600
146,541,1,1308801600
1252,226,1,1308801600
79,2688,1,1308801600
866,730,1,1308801600
866,1656,1,1308801600
866,1256,1,1308801600
1256,866,1,1308801600
300,175,1,1308801600
1252,865,1,1308801600
76,853,1,1308801600
1466,562,1,1308801600
730,20,1,1308801600
730,866,1,1308801600
1018,680,1,1308801600
226,150,1,1308888000
303,784,1,1308888000
303,403,1,1308888000
239,1464,1,1308888000
2689,1086,1,1308888000
1086,2689,1,1308888000
2630,39,1,1308888000
1638,541,1,1308888000
153,154,1,1308888000
150,226,1,1308888000
1250,1467,1,1308888000
1467,1250,1,1308888000
2691,1235,1,1308888000
729,3458,0,1308888000
542,300,1,1308888000
541,384,1,1308888000
2692,1704,1,1308888000
936,1466,1,1308888000
1120,79,1,1308888000
784,303,1,1308888000
154,403,1,1308888000
154,153,1,1308888000
79,1120,1,1308888000
403,154,1,1308888000
1704,79,1,1308888000
79,1704,1,1308888000
132,28,1,1308888000
11,154,1,1308888000
1704,2692,1,1308888000
1235,2691,1,1308888000
300,542,1,1308888000
730,79,1,1308888000
403,303,1,1308888000
28,132,1,1308888000
79,730,1,1308888000
541,1638,1,1308888000
384,541,1,1308888000
1466,936,1,1308888000
39,2630,1,1308888000
1235,1701,1,1308974400
18,729,1,1308974400
406,721,1,1308974400
355,314,1,1308974400
140,1649,1,1308974400
1649,140,1,1308974400
28,314,1,1308974400
79,926,1,1308974400
1018,622,1,1308974400
75,132,1,1308974400
729,18,1,1308974400
721,406,1,1308974400
11,79,1,1308974400
79,314,1,1308974400
132,75,1,1308974400
668,314,1,1308974400
668,926,1,1308974400
1001,132,1,1308974400
1701,1235,1,1308974400
132,1001,1,1308974400
926,79,1,1308974400
1111,132,1,1308974400
628,583,1,1308974400
628,481,1,1308974400
481,628,1,1308974400
2693,18,1,1308974400
583,628,1,1308974400
1654,3725,0,1308974400
926,668,1,1308974400
314,28,1,1308974400
314,79,1,1308974400
622,1018,1,1308974400
628,789,1,1308974400
132,1111,1,1308974400
1701,3552,1,1308974400
314,355,1,1308974400
18,2693,1,1308974400
314,668,1,1308974400
76,314,1,1309060800
4,583,1,1309060800
424,2,1,1309060800
1468,79,1,1309060800
580,1001,1,1309060800
1468,729,1,1309060800
79,2694,1,1309060800
583,4,1,1309060800
1464,239,1,1309060800
2694,79,1,1309060800
580,21,1,1309060800
1468,155,1,1309060800
866,2092,1,1309060800
2091,18,1,1309060800
21,580,1,1309060800
2,424,1,1309060800
2087,79,1,1309060800
2087,729,1,1309060800
314,76,1,1309060800
79,2091,1,1309060800
2092,79,1,1309060800
2091,79,1,1309060800
132,1703,1,1309060800
18,2091,1,1309060800
18,1271,1,1309060800
131,380,1,1309060800
1703,132,1,1309060800
2092,866,1,1309060800
729,1468,1,1309060800
79,2087,1,1309060800
1271,18,1,1309060800
79,2092,1,1309060800
79,1468,1,1309060800
668,380,1,1309060800
79,380,1,1309060800
380,79,1,1309060800
79,42,1,1309060800
380,131,1,1309060800
380,668,1,1309060800
226,1273,1,1309147200
384,79,1,1309147200
42,187,1,1309147200
866,1467,1,1309147200
925,97,1,1309147200
187,42,1,1309147200
866,384,1,1309147200
866,314,1,1309147200
11,187,1,1309147200
226,75,1,1309147200
1,1445,1,1309147200
1273,1695,1,1309147200
79,384,1,1309147200
1445,4,1,1309147200
75,76,1,1309147200
75,226,1,1309147200
384,866,1,1309147200
1467,866,1,1309147200
76,75,1,1309147200
715,627,1,1309233600
715,401,1,1309233600
39,137,1,1309233600
514,231,1,1309233600
137,2094,1,1309233600
2048,3740,0,1309233600
2063,1123,1,1309233600
79,1273,1,1309233600
2664,314,1,1309233600
314,3743,0,1309233600
314,2664,1,1309233600
314,1271,1,1309233600
401,715,1,1309233600
28,37,1,1309233600
1271,65,1,1309233600
79,937,1,1309233600
314,481,1,1309233600
1273,79,1,1309233600
1271,314,1,1309233600
1021,2027,1,1309233600
90,89,1,1309233600
89,90,1,1309233600
28,3740,0,1309233600
79,11,1,1309233600
481,1273,1,1309233600
1273,481,1,1309233600
854,680,1,1309233600
2094,137,1,1309233600
627,715,1,1309233600
1695,1273,1,1309233600
231,514,1,1309233600
231,3507,1,1309233600
65,1271,1,1309233600
627,3456,1,1309233600
2095,1123,1,1309233600
37,314,1,1309233600
37,28,1,1309233600
