source,dsttarget,rating,timestamp
592,515,1,1307566889
515,592,1,1307567028
234,938,1,1307567218
798,957,1,1307567836
730,234,1,1307568034
234,730,1,1307568044
865,566,1,1307568208
234,588,1,1307569068
592,959,1,1307569192
944,610,1,1307569264
959,592,1,1307569434
164,496,1,1307569515
845,715,1,1307570473
845,404,1,1307570491
903,538,1,1307570699
538,903,1,1307570758
792,817,1,1307571033
515,960,1,1307571309
960,515,1,1307571389
532,510,1,1307571912
817,792,1,1307571944
592,780,1,1307572056
692,429,1,1307572295
429,692,1,1307572343
863,903,1,1307572408
903,863,1,1307572496
792,234,1,1307572526
234,792,1,1307572549
961,234,1,1307572657
961,453,1,1307572790
961,962,1,1307572797
510,532,1,1307573362
961,963,1,1307573517
963,961,1,1307573603
938,964,1,1307573941
964,938,1,1307573971
453,961,1,1307574677
962,961,1,1307574744
234,961,1,1307574783
868,885,1,1307575302
885,868,1,1307575724
102,958,1,1307575888
961,888,1,1307576111
888,961,1,1307576581
798,7,1,1307577161
883,821,1,1307577881
792,787,1,1307578938
453,966,1,1307579426
966,453,1,1307579437
702,967,1,1307579828
967,702,1,1307579860
883,968,1,1307579973
883,927,1,1307580668
792,969,1,1307581409
453,693,1,1307581830
693,453,1,1307581860
927,970,1,1307582031
970,927,1,1307582082
30,587,1,1307584740
234,971,1,1307584784
821,883,1,1307584844
971,234,1,1307585034
498,970,1,1307585072
515,972,1,1307585077
970,498,1,1307585111
972,515,1,1307585129
647,868,1,1307585335
164,741,1,1307585425
970,792,1,1307585737
792,970,1,1307585754
741,164,1,1307585814
164,217,1,1307586392
217,164,1,1307586469
864,955,1,1307586602
868,883,1,1307587254
955,864,1,1307587340
885,927,1,1307587475
483,85,1,1307587477
883,868,1,1307587487
868,973,1,1307587660
927,885,1,1307587791
784,975,1,1307588450
975,784,1,1307588545
7,891,1,1307589276
792,19,1,1307589524
85,42,1,1307590248
932,947,1,1307590658
947,932,1,1307591090
868,976,1,1307591344
792,2,1,1307591400
976,868,1,1307591413
973,868,1,1307591807
4,11,1,1307592205
868,977,1,1307592330
977,868,1,1307592403
2,164,1,1307592441
318,877,1,1307592649
164,2,1,1307592682
877,318,1,1307592822
885,592,1,1307594580
592,885,1,1307594639
737,17,1,1307595728
877,259,1,1307595957
164,767,1,1307597059
518,498,1,1307597776
885,191,1,1307597869
767,164,1,1307597872
566,592,1,1307598526
885,978,1,1307599520
978,885,1,1307599545
978,979,1,1307599577
979,978,1,1307599591
864,835,1,1307599940
835,864,1,1307600020
792,913,1,1307600369
518,980,1,1307600422
980,518,1,1307600466
980,498,1,1307600523
836,314,1,1307600648
913,792,1,1307600756
979,980,1,1307600816
877,981,1,1307601565
979,856,1,1307601616
981,877,1,1307601651
864,437,1,1307602064
979,592,1,1307602128
592,979,1,1307602150
437,759,1,1307602728
759,437,1,1307602737
792,689,1,1307603549
980,982,1,1307604911
982,980,1,1307604935
868,792,1,1307608474
792,868,1,1307608683
883,983,1,1307609889
792,984,1,1307612044
984,792,1,1307614263
983,883,1,1307614280
985,586,1,1307614357
984,868,1,1307614463
787,792,1,1307614623
586,985,1,1307614624
586,429,1,1307614705
888,792,1,1307614968
792,888,1,1307615207
686,986,1,1307616587
987,792,1,1307616867
885,988,1,1307617167
988,885,1,1307617244
735,989,1,1307617586
986,686,1,1307617619
735,990,1,1307617693
885,430,1,1307617971
430,885,1,1307618014
957,798,1,1307618197
667,991,1,1307618509
991,667,1,1307619492
944,164,1,1307620145
792,730,1,1307621688
920,792,1,1307621864
792,987,1,1307623624
792,992,1,1307624046
641,594,1,1307624206
594,641,1,1307624493
992,792,1,1307625227
936,27,1,1307626024
792,993,1,1307626330
993,792,1,1307626347
864,792,1,1307627156
792,202,1,1307627453
450,986,1,1307627569
986,450,1,1307627745
450,885,1,1307627782
885,450,1,1307628161
885,792,1,1307628688
920,938,1,1307631640
792,994,1,1307631655
610,944,0,1307632339
739,944,0,1307632681
868,984,1,1307633145
938,920,1,1307634001
938,973,1,1307634695
973,938,1,1307635337
436,813,1,1307635536
410,995,1,1307635901
638,910,1,1307637485
234,46,1,1307637571
867,996,1,1307637899
854,997,1,1307638083
854,998,1,1307638110
674,868,1,1307638345
996,867,1,1307638542
11,4,1,1307638650
989,735,1,1307639640
813,436,1,1307640296
973,999,1,1307640916
164,944,0,1307641007
910,638,1,1307642325
588,566,1,1307642448
566,588,1,1307642484
113,31,1,1307642974
484,973,1,1307644421
973,484,1,1307644474
999,973,1,1307644531
739,107,1,1307644943
107,739,1,1307644972
900,307,1,1307645208
997,692,1,1307646813
886,437,1,1307647502
437,886,1,1307647559
980,720,1,1307649832
965,1000,1,1307651318
7,1001,1,1307651649
437,1002,1,1307651685
1002,437,1,1307651834
1000,965,1,1307652818
436,501,1,1307653109
501,436,1,1307653159
437,277,1,1307654516
792,811,1,1307656310
811,792,1,1307656344
973,965,1,1307657264
965,973,1,1307657359
792,922,1,1307657388
903,794,1,1307657678
922,792,1,1307657679
903,795,1,1307657742
792,1004,1,1307658490
1004,792,1,1307658512
588,827,1,1307659008
969,792,1,1307659213
965,1005,1,1307660486
1005,965,1,1307660641
171,862,1,1307661624
314,1006,1,1307661866
792,1007,1,1307662416
888,973,1,1307662522
1007,792,1,1307662580
973,888,1,1307662591
969,1008,1,1307662888
965,1008,1,1307662942
1008,965,1,1307662998
1008,969,1,1307663006
792,568,1,1307663309
568,792,1,1307663527
140,1009,1,1307664374
792,965,1,1307664393
792,1010,1,1307665198
1010,792,1,1307665349
140,1011,1,1307665657
1011,140,1,1307665738
973,1008,1,1307665770
1008,973,1,1307665866
792,885,1,1307666036
140,1012,1,1307666236
1012,140,1,1307666342
1009,140,1,1307666431
885,880,1,1307666638
1012,43,1,1307666757
880,885,1,1307666955
885,973,1,1307667040
973,885,1,1307667092
880,1011,1,1307667142
1011,880,1,1307667177
880,685,1,1307667215
880,256,1,1307667299
880,883,1,1307667468
880,881,1,1307667539
795,903,1,1307669560
880,792,1,1307670459
882,566,1,1307670990
566,882,1,1307671079
969,1013,1,1307671180
514,660,1,1307672541
880,1014,1,1307673066
1014,880,1,1307673164
702,986,1,1307673226
986,702,1,1307673422
792,897,1,1307674012
968,1015,1,1307674278
1015,968,1,1307674334
15,46,1,1307675562
15,4,1,1307675596
15,286,1,1307675625
15,7,1,1307675825
15,18,1,1307676106
15,1,1,1307676357
1000,765,0,1307677121
968,1016,1,1307679925
1016,968,1,1307680091
1017,693,1,1307680394
965,1010,1,1307680577
792,875,1,1307680602
875,792,1,1307680709
1010,965,1,1307680717
974,1003,1,1307680900
1003,974,1,1307680901
965,974,1,1307681139
974,965,1,1307681177
494,792,1,1307682799
974,737,1,1307683052
437,765,0,1307683186
445,1018,1,1307683356
1018,445,1,1307683483
1000,437,1,1307683718
968,1019,1,1307683894
53,96,1,1307684813
1013,969,1,1307685315
968,114,1,1307685350
1013,31,1,1307685378
970,813,1,1307686389
813,970,1,1307686502
792,1020,1,1307687894
1020,792,1,1307688598
1020,919,1,1307688640
897,986,1,1307691838
986,897,1,1307692211
897,1013,1,1307694558
1013,897,1,1307694589
897,1021,1,1307695327
1021,897,1,1307695354
942,1022,1,1307695479
118,11,1,1307696714
11,118,1,1307696755
965,868,1,1307697179
868,965,1,1307697179
942,948,1,1307697217
938,1023,1,1307699956
1023,938,1,1307700030
868,986,1,1307700115
986,868,1,1307700865
965,964,1,1307707981
676,533,1,1307713668
1003,986,1,1307716546
1019,968,1,1307718655
234,723,1,1307719858
846,792,1,1307720536
81,1010,1,1307721068
986,1003,1,1307721451
624,233,1,1307722288
935,867,1,1307723172
867,935,1,1307723202
715,826,1,1307723594
917,938,0,1307723843
171,594,1,1307724204
594,171,1,1307724217
224,18,1,1307724318
577,868,1,1307724791
612,536,1,1307725290
536,612,1,1307726061
460,792,1,1307726838
481,867,1,1307726988
867,481,1,1307727021
527,792,0,1307727192
966,792,1,1307729125
792,966,1,1307729267
379,14,1,1307730783
692,107,1,1307730793
14,379,1,1307730796
107,692,1,1307730812
638,576,1,1307731569
507,837,1,1307733504
918,1025,1,1307733877
1025,918,1,1307734209
837,507,1,1307734589
611,311,1,1307734890
311,611,1,1307735102
85,1026,1,1307735122
1026,85,1,1307735142
868,453,1,1307735319
868,827,1,1307735609
780,868,1,1307736362
868,952,1,1307736392
842,690,1,1307737378
868,914,1,1307738858
914,868,1,1307738918
948,942,1,1307740766
868,780,1,1307740945
494,1028,1,1307743412
441,1023,1,1307744187
1023,441,1,1307744304
494,105,1,1307744662
105,494,1,1307744683
187,1029,1,1307745092
171,1030,1,1307745377
1029,187,1,1307745449
1030,171,1,1307745511
280,690,1,1307745545
1022,1031,1,1307747472
1022,942,1,1307747780
1010,81,1,1307750499
445,805,1,1307752044
805,445,1,1307752666
494,491,1,1307752976
171,1033,1,1307754237
46,792,0,1307754328
1033,171,1,1307754403
586,1,1,1307754642
106,1028,1,1307756321
445,104,1,1307758050
104,445,1,1307758096
1003,445,1,1307760350
693,1034,1,1307761283
1034,693,1,1307761365
1034,927,1,1307762505
720,1035,1,1307763577
1035,720,1,1307763643
849,720,1,1307763814
17,245,1,1307763907
720,1036,1,1307764705
1034,868,1,1307765275
693,1033,1,1307765315
1033,693,1,1307765342
761,1037,1,1307766730
1037,761,1,1307766805
986,922,1,1307767568
922,986,1,1307767937
761,17,1,1307768312
868,806,1,1307769348
806,868,1,1307769514
686,1038,1,1307770153
1038,686,1,1307770190
1038,1039,1,1307771090
1039,1038,1,1307771107
720,980,1,1307771466
1038,1040,1,1307771640
1040,1038,1,1307771659
1038,1041,1,1307772242
1041,1038,1,1307772245
1038,1042,1,1307772488
1042,1038,1,1307772520
1038,1043,1,1307772729
1043,1038,1,1307772747
979,868,1,1307772840
868,979,1,1307772940
868,674,1,1307772989
982,1044,1,1307774015
868,1033,1,1307774076
1038,1045,1,1307774077
1045,1038,1,1307774106
1005,1044,1,1307774197
1033,868,1,1307774321
1044,1005,1,1307774620
1038,1046,1,1307775034
1046,1038,1,1307775036
189,868,1,1307775982
692,792,0,1307776533
1038,1047,1,1307776650
1047,1038,1,1307776665
1038,1048,1,1307777363
1048,1038,1,1307777399
566,868,1,1307778376
720,1044,1,1307778707
1044,720,1,1307778766
586,720,1,1307780766
1038,1049,1,1307780849
1049,1038,1,1307780874
737,974,1,1307781070
988,546,1,1307785773
546,988,1,1307786396
1032,506,1,1307788488
335,948,1,1307790786
335,1050,1,1307793227
1050,335,1,1307793297
948,335,1,1307793484
27,910,1,1307801865
445,494,1,1307803583
256,1051,1,1307803849
940,453,1,1307804954
1023,1052,1,1307809151
1052,1023,1,1307809163
1052,868,1,1307809211
1052,1053,1,1307809271
1053,868,1,1307809319
453,792,0,1307810276
231,792,0,1307810436
46,1054,1,1307810818
1054,46,1,1307811046
533,676,1,1307811355
106,734,1,1307811640
453,1054,1,1307816375
1054,453,1,1307816453
107,1033,1,1307817492
1033,107,1,1307817558
11,792,0,1307817872
968,883,1,1307818897
453,1052,1,1307819869
1052,1055,1,1307820269
453,1026,1,1307820744
1026,453,1,1307820938
968,1056,1,1307822060
1056,968,1,1307822164
1056,1057,1,1307822205
1057,1056,1,1307822261
813,355,1,1307822829
588,860,1,1307822880
355,813,1,1307822929
860,588,1,1307823010
1052,355,1,1307824087
429,453,1,1307824276
355,1052,1,1307824362
453,429,1,1307824372
303,842,1,1307826083
842,303,1,1307826125
314,1003,1,1307826559
1003,314,1,1307828777
1033,453,1,1307829068
453,1033,1,1307830272
418,737,1,1307830983
685,867,1,1307832423
867,685,1,1307832465
986,499,1,1307834934
981,972,1,1307835426
981,1060,1,1307835609
1060,981,1,1307835639
453,1058,1,1307835658
1058,453,1,1307836856
7,841,1,1307836955
1059,842,1,1307837040
841,7,1,1307837177
453,1061,1,1307839057
1061,453,1,1307839090
1062,344,1,1307841201
148,450,1,1307843227
674,1063,1,1307844249
1063,674,1,1307844419
1052,1064,1,1307845556
1064,868,1,1307845994
1052,245,1,1307847076
245,868,1,1307847106
245,1052,1,1307847199
1052,932,1,1307848078
932,868,1,1307848171
1065,927,1,1307848427
1052,453,1,1307849902
453,868,1,1307850054
536,76,1,1307850436
927,1064,1,1307850787
1064,927,1,1307850994
1052,1066,1,1307851729
1066,868,1,1307851789
1066,1052,1,1307851811
160,883,1,1307853569
883,160,1,1307853584
46,1067,1,1307853603
1067,46,1,1307853613
1067,889,1,1307853687
927,754,1,1307854492
754,927,1,1307854577
498,160,1,1307855194
453,1068,1,1307855295
160,498,1,1307855319
303,1054,1,1307855925
1054,303,1,1307855987
1068,453,1,1307856320
1052,883,1,1307856588
422,423,1,1307858793
307,45,1,1307859884
1034,1002,1,1307860479
344,1062,1,1307862466
1052,165,1,1307865670
165,1052,1,1307865687
1052,764,1,1307866433
764,868,1,1307866499
1052,935,1,1307867147
935,868,1,1307867376
935,1052,1,1307867550
883,1069,1,1307867578
1069,883,1,1307867633
883,873,1,1307869147
873,883,1,1307869276
968,1060,1,1307871378
986,792,0,1307873912
990,735,1,1307874031
990,27,1,1307874160
457,1070,1,1307874249
1070,457,1,1307874368
777,1071,1,1307874966
1071,777,1,1307875315
932,477,1,1307878231
477,932,1,1307878650
913,1072,1,1307878723
1072,913,1,1307878780
1072,27,1,1307878802
386,11,1,1307880293
1065,737,1,1307882212
1052,1073,1,1307894274
1059,913,1,1307894475
913,935,1,1307895702
1073,868,1,1307896219
935,913,1,1307896691
1052,1074,1,1307897995
1074,1052,1,1307898285
1073,1064,1,1307898407
1064,1073,1,1307898509
500,811,1,1307900371
1052,265,1,1307904942
265,868,1,1307904986
7,160,1,1307905695
7,291,1,1307906790
468,178,0,1307906990
1003,160,1,1307907351
160,1003,1,1307907362
1060,968,1,1307908417
453,1076,0,1307909902
1064,1076,1,1307912454
453,1077,1,1307912629
568,870,1,1307912633
870,568,1,1307913035
1077,453,1,1307918225
453,1073,1,1307918700
307,792,0,1307918929
1073,453,1,1307919056
450,148,1,1307919109
177,314,1,1307922177
314,177,1,1307922312
453,674,1,1307923532
674,453,1,1307923699
922,481,1,1307925207
481,922,1,1307926141
1006,43,1,1307927977
1006,314,1,1307928077
1003,832,1,1307928900
883,355,1,1307929953
1003,1078,1,1307933423
1078,1003,1,1307933521
864,15,1,1307933791
627,15,1,1307934779
85,483,1,1307936936
868,935,1,1307937742
868,566,1,1307937855
868,1066,1,1307937912
1025,1079,1,1307940508
813,868,1,1307941379
7,96,1,1307943109
685,122,1,1307944878
811,955,1,1307947643
445,1080,1,1307948217
1080,445,1,1307948408
494,7,1,1307951657
7,494,1,1307951724
552,189,1,1307953911
189,552,1,1307953931
942,910,1,1307954288
787,858,1,1307955055
858,787,1,1307955092
307,1081,1,1307960861
913,882,1,1307963485
498,430,1,1307963558
430,498,1,1307963580
122,685,1,1307963673
882,913,1,1307964124
882,1082,1,1307966101
413,122,1,1307970536
122,413,1,1307970604
1081,307,1,1307971928
192,1083,1,1307980104
932,720,1,1307982094
1082,882,1,1307987461
453,1074,1,1307987665
1074,453,1,1307987798
529,842,1,1307994920
735,1084,1,1307996752
1084,735,1,1307997362
423,536,1,1307997729
423,422,1,1307997741
842,1085,1,1307998137
865,85,1,1307998144
1085,842,1,1307998167
85,865,1,1307998205
647,481,1,1308002795
483,407,1,1308004226
740,735,1,1308005304
842,1079,1,1308007456
1052,416,1,1308008884
1079,842,1,1308008972
1079,171,1,1308008999
171,1079,1,1308009090
171,1086,1,1308010592
1086,171,1,1308010594
927,1065,1,1308011127
1052,1087,1,1308013799
1087,973,1,1308014035
1087,1052,1,1308014612
978,944,0,1308016242
1052,996,1,1308016757
996,1052,1,1308017294
686,973,1,1308018664
1052,686,1,1308018719
227,1088,1,1308019427
1088,227,1,1308019453
1067,1089,1,1308027814
1003,1090,1,1308027950
445,1003,1,1308028112
927,1079,1,1308028722
1003,1089,1,1308030595
1089,1067,1,1308030665
1089,1003,1,1308030695
979,1015,1,1308031370
445,647,1,1308034507
633,676,1,1308041069
676,633,1,1308041199
498,1092,1,1308044239
728,1093,1,1308056562
1093,728,1,1308056610
842,1059,0,1308057676
1,1094,1,1308060193
913,1059,0,1308062616
7,866,0,1308064620
1090,1003,1,1308065206
1079,231,1,1308066698
1094,1093,1,1308067057
1094,1,1,1308067664
1093,670,1,1308071953
670,1093,1,1308072007
27,1096,1,1308072007
27,1097,1,1308072083
922,685,1,1308072217
735,740,1,1308075459
973,1052,1,1308075545
1052,973,1,1308075666
1055,1052,1,1308076365
685,922,1,1308076895
685,1098,1,1308076906
1055,868,1,1308076998
965,1099,1,1308077007
1060,685,1,1308077043
498,735,1,1308077058
685,1060,1,1308077059
1099,965,1,1308077144
1099,1100,1,1308077595
1099,1101,1,1308078649
1099,1102,1,1308078678
1099,1103,1,1308078723
1103,1104,1,1308078821
1103,1100,1,1308078895
1103,1099,1,1308078937
1103,1105,1,1308079015
85,1003,1,1308081551
1003,85,1,1308081597
413,233,1,1308081685
730,944,0,1308082210
233,413,1,1308082520
413,1058,1,1308083020
1058,413,1,1308083026
530,1106,1,1308083831
1106,530,1,1308084108
594,1107,1,1308086182
764,1099,0,1308086986
764,1103,0,1308086993
764,1105,0,1308086998
670,1099,0,1308087043
670,1103,0,1308087051
46,270,1,1308087853
1105,670,0,1308089292
1105,764,0,1308089413
670,1105,0,1308089671
922,1095,1,1308089863
1095,922,1,1308090312
46,1105,0,1308090338
746,823,1,1308090339
46,1103,0,1308090358
46,1099,0,1308090623
1093,1105,0,1308091447
404,1108,1,1308091616
270,46,1,1308091923
1107,1109,1,1308092439
965,1065,1,1308092459
366,1110,1,1308092950
1110,366,1,1308093135
366,1111,1,1308093281
1109,1107,1,1308093294
883,647,1,1308096154
988,1112,1,1308097435
1112,988,1,1308097441
842,922,1,1308098750
1027,587,1,1308099223
727,1003,1,1308099253
955,1113,1,1308100287
1113,955,1,1308100309
922,647,1,1308100436
647,922,1,1308100511
1003,727,1,1308100945
1092,498,1,1308101944
897,922,1,1308104941
922,897,1,1308104951
160,7,1,1308105023
1065,965,1,1308106124
889,1067,1,1308106657
7,905,1,1308110575
978,1114,1,1308111896
670,270,1,1308118180
270,1115,1,1308118200
270,498,1,1308118414
587,1027,1,1308120987
735,1116,1,1308128619
498,1117,1,1308129943
1117,498,1,1308130040
1116,735,1,1308131157
932,882,1,1308133627
882,932,1,1308133676
633,1118,1,1308151040
741,1087,1,1308154345
1087,741,1,1308155933
730,983,1,1308156144
918,792,0,1308156904
594,917,0,1308158512
530,1119,1,1308159740
1119,530,1,1308159766
1119,1120,1,1308159776
918,1089,1,1308160166
1089,918,1,1308160326
1090,670,1,1308163120
1120,1119,1,1308166584
481,1121,1,1308168423
481,647,1,1308168577
1031,1022,1,1308172626
1118,633,1,1308176641
1028,1122,1,1308177953
1028,1123,1,1308178251
1123,1028,1,1308178386
171,7,1,1308179136
7,171,1,1308179857
171,1124,1,1308181395
1124,171,1,1308181410
938,917,0,1308182111
498,1,1,1308199146
835,883,1,1308201405
883,835,1,1308201603
552,164,1,1308201893
1027,948,1,1308206936
948,1027,1,1308208805
1125,496,1,1308213851
1114,978,1,1308213985
498,866,0,1308217062
270,866,0,1308217134
586,1036,1,1308240919
1093,1094,1,1308241080
910,942,1,1308241562
1,3,1,1308241841
1,8,1,1308241905
1,159,1,1308241991
1,43,1,1308241998
1,31,1,1308242002
1,30,1,1308242007
1,25,1,1308242022
1,6,1,1308242031
1,10,1,1308242058
496,1125,1,1308242923
27,1072,1,1308245332
46,1100,0,1308245690
1121,481,1,1308246347
377,922,1,1308250402
922,377,1,1308250407
348,1126,1,1308254085
1126,348,1,1308254357
988,1127,1,1308254587
1127,988,1,1308254693
670,377,1,1308255016
377,670,1,1308255030
918,1128,1,1308256785
1128,918,1,1308257041
222,615,1,1308257178
615,222,1,1308260598
71,1124,1,1308261251
1124,71,1,1308261316
231,1079,1,1308263876
660,514,1,1308268864
1079,1130,1,1308270609
1130,1079,1,1308270629
1131,1016,1,1308270781
1016,1131,1,1308270799
1090,938,1,1308271132
314,98,1,1308272888
445,553,1,1308274336
184,938,1,1308275913
938,184,1,1308275972
553,445,1,1308277107
22,1132,1,1308277985
996,416,1,1308278108
792,11,1,1308280698
792,270,1,1308280753
792,46,0,1308280770
322,218,1,1308284427
231,45,1,1308284434
1054,1133,1,1308286503
231,1134,1,1308288473
499,986,1,1308300678
1060,883,1,1308302574
877,301,1,1308309282
1,231,1,1308316798
231,1,1,1308319251
648,85,1,1308324628
85,648,1,1308324671
624,1122,1,1308328644
231,67,1,1308330799
160,919,1,1308330943
938,939,1,1308331656
877,1135,1,1308333810
1135,877,1,1308333829
324,1136,1,1308334049
1136,324,1,1308334347
919,160,1,1308335383
1008,171,1,1308337607
171,1008,1,1308337622
233,624,1,1308341501
234,1137,1,1308346537
1072,1138,1,1308347115
922,842,1,1308348951
1022,1139,1,1308349088
498,483,1,1308349332
483,498,1,1308349334
234,740,1,1308351106
740,234,1,1308351181
1139,1022,1,1308351911
588,233,1,1308358881
233,588,1,1308358943
813,483,1,1308359635
483,813,1,1308359967
1056,1140,1,1308360139
1140,1056,1,1308360206
498,1141,1,1308361295
1141,498,1,1308361342
278,498,1,1308369242
498,278,1,1308369392
15,507,1,1308370571
15,695,1,1308370712
507,15,1,1308370760
842,7,1,1308373641
140,854,1,1308380166
854,140,1,1308380197
140,1000,1,1308381121
1000,140,1,1308381304
1137,234,1,1308383368
140,1142,1,1308383648
1142,140,1,1308383714
897,621,1,1308385799
1000,624,1,1308385980
621,897,1,1308387077
1140,792,1,1308387900
1122,735,1,1308406070
1122,1028,1,1308406082
1122,624,1,1308406167
1060,1092,1,1308418019
1092,1060,1,1308418091
932,397,1,1308425270
530,1129,1,1308425666
1129,530,1,1308425802
1060,988,1,1308428289
988,1060,1,1308428290
166,1128,1,1308442999
1128,166,1,1308443162
360,539,1,1308445034
539,360,1,1308445103
938,1141,1,1308450895
1141,938,1,1308451460
865,539,1,1308452534
539,865,1,1308452559
538,1060,1,1308461420
1060,538,1,1308461426
842,537,1,1308465278
537,842,1,1308465337
22,344,1,1308472447
397,932,1,1308482398
81,1144,1,1308483945
497,1145,1,1308490911
717,1146,1,1308493819
1146,717,1,1308493832
1146,1147,1,1308496502
1147,1146,1,1308496528
1147,1148,1,1308496911
1148,1147,1,1308496962
307,616,1,1308497064
616,307,1,1308497279
501,794,1,1308503945
516,810,1,1308504014
501,795,1,1308504094
537,889,1,1308526378
278,611,1,1308531759
611,278,1,1308531789
611,1149,1,1308534150
1149,611,1,1308534623
367,1150,1,1308535010
1150,367,1,1308535279
461,1151,1,1308542693
1122,1152,1,1308543569
1152,1153,1,1308544062
1153,1152,1,1308544093
965,1154,1,1308546424
1154,965,1,1308546439
1122,1155,1,1308546504
1155,1122,1,1308546640
314,496,1,1308550031
496,314,1,1308550183
624,607,1,1308553274
1125,978,1,1308553721
978,1125,1,1308553787
1152,1122,1,1308554061
728,1156,1,1308555833
1156,728,1,1308556237
1151,461,1,1308557386
1156,1157,1,1308573140
1157,1156,1,1308573362
30,802,1,1308576761
802,30,1,1308576922
30,747,0,1308582656
604,747,0,1308584776
1143,1159,1,1308584874
161,11,1,1308586318
11,161,1,1308586664
748,594,1,1308592545
594,748,1,1308592586
314,1160,1,1308598001
1160,314,1,1308600926
1160,1161,1,1308603200
1161,1160,1,1308603221
735,1122,1,1308605630
735,1126,1,1308605656
1162,1122,1,1308606830
1013,1164,1,1308606939
1164,1013,1,1308606985
1152,792,1,1308608860
792,686,0,1308613257
1122,1165,1,1308613457
1165,1122,1,1308613591
1165,1166,1,1308616781
483,14,1,1308620857
1166,1128,1,1308621399
1128,1166,1,1308621463
792,527,0,1308623075
792,986,0,1308623125
792,692,0,1308623203
792,453,0,1308623363
792,918,0,1308623374
1064,463,1,1308623801
1167,792,1,1308626115
14,483,1,1308627060
1122,1168,1,1308633370
1168,1122,1,1308633586
1126,735,1,1308635359
1025,830,1,1308644956
830,1025,1,1308645426
1025,1169,1,1308645532
1169,1025,1,1308646203
1169,1070,1,1308646596
1160,1170,1,1308647027
1070,1171,0,1308648252
792,1167,1,1308651034
988,1160,1,1308651675
1172,1160,1,1308651719
1160,1172,1,1308652319
1160,988,1,1308652333
903,53,1,1308655963
53,903,1,1308656017
256,792,1,1308661564
792,231,0,1308668850
531,1173,1,1308675188
407,1174,1,1308678159
1122,1175,1,1308679364
1175,1122,1,1308679448
530,633,1,1308683623
633,530,1,1308683682
46,273,1,1308685459
273,46,1,1308686010
1162,1176,1,1308688276
1122,1177,1,1308692473
1170,1160,1,1308692491
1177,1122,1,1308692607
18,1178,1,1308696917
18,901,1,1308697467
18,1179,1,1308697486
18,1,1,1308697521
18,1180,1,1308699002
1174,407,1,1308699924
1122,1181,1,1308700161
1181,1122,1,1308700908
1122,1162,1,1308701174
11,1182,1,1308701430
11,1183,1,1308701488
1182,11,1,1308701542
1122,1184,1,1308701625
1183,11,1,1308702656
883,898,1,1308702978
883,1060,1,1308703010
1184,1122,1,1308703896
1122,1185,1,1308704027
1185,1122,1,1308704097
1180,18,1,1308704188
133,954,1,1308706007
954,133,1,1308706060
1122,1186,1,1308707845
1186,1122,1,1308708071
11,1186,1,1308708525
1186,11,1,1308708552
231,1167,1,1308712016
1174,1187,1,1308713264
1003,1122,1,1308716993
28,1188,1,1308717686
1122,1003,1,1308717740
1158,1189,1,1308718326
539,53,1,1308721693
53,539,1,1308721707
1067,1187,1,1308723653
1178,1179,1,1308723688
1158,1190,1,1308724728
1190,1158,1,1308724796
501,883,1,1308728280
883,501,1,1308728283
602,1191,1,1308731506
883,1192,1,1308736307
1192,883,1,1308736391
604,19,1,1308738236
594,1187,1,1308743888
1159,1143,1,1308744495
1188,28,1,1308749090
592,1193,1,1308757721
1193,592,1,1308757865
592,689,1,1308760804
689,592,1,1308760848
1060,1194,1,1308761061
1194,1060,1,1308761082
735,1195,1,1308762661
735,670,1,1308762937
552,735,1,1308763810
735,552,1,1308763975
1179,18,1,1308764975
1179,1178,1,1308764981
1179,224,1,1308764985
670,735,1,1308766775
1197,1198,1,1308775328
1177,1199,1,1308776783
1177,1185,1,1308778260
1003,611,1,1308779863
1197,1177,1,1308779998
537,413,1,1308780290
413,537,1,1308780302
1177,1197,1,1308780312
1199,1177,1,1308780313
1185,1177,1,1308780887
1167,483,1,1308787047
1167,1186,1,1308787150
1167,231,1,1308787235
895,1200,1,1308787328
1200,895,1,1308787342
483,1167,1,1308795084
1060,906,1,1308797590
906,1060,1,1308798138
1190,1201,1,1308799903
1201,1190,1,1308799990
1201,1202,1,1308800216
1202,1201,1,1308800616
1186,1167,1,1308802779
85,1167,1,1308803376
1195,735,1,1308818194
1176,1162,1,1308827983
859,1199,1,1308835756
1199,859,1,1308835765
1199,1190,1,1308836843
1199,1203,1,1308837162
1203,1199,1,1308837416
1203,594,1,1308843921
883,568,1,1308844479
568,883,1,1308844550
854,311,1,1308845134
311,854,1,1308845141
498,311,1,1308846211
311,498,1,1308846528
594,1203,1,1308847057
1203,1186,1,1308849684
463,1064,1,1308850555
594,1204,1,1308850732
1044,1060,1,1308851198
1060,1044,1,1308851308
594,1067,1,1308851323
1067,594,1,1308851397
1204,594,1,1308852756
938,1205,1,1308852947
1205,938,1,1308853133
1186,1203,1,1308853700
1203,1161,1,1308856854
1187,594,1,1308857822
1187,1067,1,1308857847
1161,1203,1,1308861391
4,1206,1,1308861975
1167,85,1,1308866537
90,1207,1,1308866825
171,1182,1,1308869826
1182,171,1,1308869913
1207,90,1,1308872292
985,938,1,1308875180
938,985,1,1308875196
1122,1208,1,1308875236
1208,1122,1,1308875531
1060,864,1,1308888410
864,1060,1,1308888440
1203,1122,1,1308894739
868,1054,1,1308894762
1054,868,1,1308894867
1122,1203,1,1308894933
1209,1122,1,1308896011
1122,1209,1,1308897010
