src,dst,label,timestamp
864,955,1,1307586601.84608
868,883,1,1307587253.79912
955,864,1,1307587339.86634
885,927,1,1307587475.21769
483,85,1,1307587477.2599
883,868,1,1307587486.53359
868,973,1,1307587660.14829
927,885,1,1307587791.20964
784,975,1,1307588450.42094
975,784,1,1307588545.10165
7,891,1,1307589276.42148
792,19,1,1307589524.28958
85,42,1,1307590247.66531
932,947,1,1307590657.99359
947,932,1,1307591090.0337
868,976,1,1307591344.46433
792,2,1,1307591400.23812
976,868,1,1307591412.59273
973,868,1,1307591807.12293
4,11,1,1307592205.3629
868,977,1,1307592329.85342
977,868,1,1307592403.43858
2,164,1,1307592440.91892
318,877,1,1307592649.00938
164,2,1,1307592681.99493
877,318,1,1307592821.94894
885,592,1,1307594579.94462
592,885,1,1307594638.7729
737,17,1,1307595728.13772
877,259,1,1307595957.41275
164,767,1,1307597058.52931
518,498,1,1307597776.42688
885,191,1,1307597869.37132
767,164,1,1307597871.53848
566,592,1,1307598526.49211
885,978,1,1307599520.28818
978,885,1,1307599544.57026
978,979,1,1307599576.5071
979,978,1,1307599591.26361
864,835,1,1307599939.78116
835,864,1,1307600019.82732
792,913,1,1307600369.44274
518,980,1,1307600422.43657
980,518,1,1307600466.2782
980,498,1,1307600523.33538
836,314,1,1307600647.83707
913,792,1,1307600756.03128
979,980,1,1307600816.30843
877,981,1,1307601564.6855
979,856,1,1307601615.72246
981,877,1,1307601650.97167
864,437,1,1307602063.88157
979,592,1,1307602127.71761
592,979,1,1307602150.21953
437,759,1,1307602727.74416
759,437,1,1307602736.67976
792,689,1,1307603548.58442
980,982,1,1307604911.14267
982,980,1,1307604935.20626
868,792,1,1307608473.86015
792,868,1,1307608682.66524
883,983,1,1307609888.99628
792,984,1,1307612044.15615
984,792,1,1307614262.98963
983,883,1,1307614279.79078
985,586,1,1307614357.13147
984,868,1,1307614462.5308
787,792,1,1307614623.03414
586,985,1,1307614624.05631
586,429,1,1307614704.79239
888,792,1,1307614968.23038
792,888,1,1307615207.21506
686,986,1,1307616587.12859
987,792,1,1307616866.68731
885,988,1,1307617167.48734
988,885,1,1307617243.6013
735,989,1,1307617585.57149
986,686,1,1307617618.81806
735,990,1,1307617692.50028
885,430,1,1307617971.26536
430,885,1,1307618013.98664
957,798,1,1307618196.67593
667,991,1,1307618508.65938
991,667,1,1307619491.89138
944,164,1,1307620144.57893
792,730,1,1307621687.83733
920,792,1,1307621863.56027
792,987,1,1307623624.48759
792,992,1,1307624046.19962
641,594,1,1307624206.04313
594,641,1,1307624492.87866
992,792,1,1307625226.84196
936,27,1,1307626023.7975
792,993,1,1307626329.77137
993,792,1,1307626346.55581
864,792,1,1307627156.37388
792,202,1,1307627453.49948
450,986,1,1307627569.11932
986,450,1,1307627744.79723
450,885,1,1307627781.5205
885,450,1,1307628161.10781
885,792,1,1307628687.86112
920,938,1,1307631640.20204
792,994,1,1307631654.67609
610,944,0,1307632338.53216
739,944,0,1307632681.4739
868,984,1,1307633144.63132
938,920,1,1307634001.43649
938,973,1,1307634694.90215
973,938,1,1307635337.36449
436,813,1,1307635536.0494
410,995,1,1307635900.89054
638,910,1,1307637485.28323
234,46,1,1307637571.15487
867,996,1,1307637898.53788
854,997,1,1307638083.3643
854,998,1,1307638110.49375
674,868,1,1307638345.21499
996,867,1,1307638542.14355
11,4,1,1307638649.53879
989,735,1,1307639639.56112
813,436,1,1307640295.59404
973,999,1,1307640916.23668
164,944,0,1307641007.30277
910,638,1,1307642325.01733
588,566,1,1307642448.39026
566,588,1,1307642483.62521
113,31,1,1307642974.31567
484,973,1,1307644420.64469
973,484,1,1307644474.11298
999,973,1,1307644530.6493
739,107,1,1307644943.21229
107,739,1,1307644972.10058
900,307,1,1307645207.85143
997,692,1,1307646812.51758
886,437,1,1307647502.11008
437,886,1,1307647558.87609
980,720,1,1307649832.11877
965,1000,1,1307651318.45128
7,1001,1,1307651649.19391
437,1002,1,1307651684.85958
1002,437,1,1307651834.42717
1000,965,1,1307652818.21086
436,501,1,1307653108.98937
501,436,1,1307653158.67443
437,277,1,1307654516.14251
792,811,1,1307656309.90015
811,792,1,1307656344.45181
973,965,1,1307657264.49701
965,973,1,1307657358.51145
792,922,1,1307657388.17545
903,794,1,1307657677.83244
922,792,1,1307657678.87583
903,795,1,1307657741.79678
792,1004,1,1307658489.60797
1004,792,1,1307658512.08033
588,827,1,1307659007.51222
969,792,1,1307659213.42473
965,1005,1,1307660486.48874
1005,965,1,1307660641.04868
171,862,1,1307661623.96387
314,1006,1,1307661865.88718
792,1007,1,1307662416.18633
888,973,1,1307662522.04252
1007,792,1,1307662580.3566
973,888,1,1307662591.43517
969,1008,1,1307662888.05567
965,1008,1,1307662942.21466
1008,965,1,1307662998.04378
1008,969,1,1307663005.61824
792,568,1,1307663308.58059
568,792,1,1307663526.6326
140,1009,1,1307664373.73066
792,965,1,1307664393.24943
792,1010,1,1307665198.07311
1010,792,1,1307665348.55201
140,1011,1,1307665657.47902
1011,140,1,1307665738.04411
973,1008,1,1307665769.71958
1008,973,1,1307665865.75435
792,885,1,1307666035.75923
140,1012,1,1307666236.02556
1012,140,1,1307666342.44336
1009,140,1,1307666430.86353
885,880,1,1307666638.46002
1012,43,1,1307666756.78817
880,885,1,1307666954.64486
885,973,1,1307667039.93388
973,885,1,1307667092.12981
880,1011,1,1307667141.85897
1011,880,1,1307667176.97412
880,685,1,1307667215.13305
880,256,1,1307667299.19693
880,883,1,1307667467.54268
880,881,1,1307667538.53782
795,903,1,1307669560.22032
880,792,1,1307670458.69932
882,566,1,1307670990.241
566,882,1,1307671079.47443
969,1013,1,1307671180.04432
514,660,1,1307672540.51329
880,1014,1,1307673065.98054
1014,880,1,1307673163.55803
702,986,1,1307673226.05187
986,702,1,1307673422.14008
792,897,1,1307674012.1942
968,1015,1,1307674277.61599
1015,968,1,1307674333.5331
15,46,1,1307675562.22519
15,4,1,1307675595.63479
15,286,1,1307675624.77345
15,7,1,1307675825.15113
15,18,1,1307676106.1545
15,1,1,1307676356.77619
1000,765,0,1307677120.56877
968,1016,1,1307679924.87434
1016,968,1,1307680090.56434
1017,693,1,1307680393.74429
965,1010,1,1307680576.86914
792,875,1,1307680601.91991
875,792,1,1307680709.37374
1010,965,1,1307680716.82741
974,1003,1,1307680900.0506
1003,974,1,1307680900.75003
965,974,1,1307681139.18758
974,965,1,1307681177.14323
494,792,1,1307682798.74898
974,737,1,1307683051.78848
437,765,0,1307683185.96923
445,1018,1,1307683355.52862
1018,445,1,1307683482.95462
1000,437,1,1307683718.33234
968,1019,1,1307683894.20865
53,96,1,1307684812.97711
1013,969,1,1307685314.87303
968,114,1,1307685350.41998
1013,31,1,1307685377.97267
970,813,1,1307686388.68882
813,970,1,1307686502.19423
792,1020,1,1307687893.82865
1020,792,1,1307688597.52129
1020,919,1,1307688639.93977
897,986,1,1307691837.56462
986,897,1,1307692210.56972
897,1013,1,1307694558.49372
1013,897,1,1307694589.1834
897,1021,1,1307695327.45359
1021,897,1,1307695354.23711
942,1022,1,1307695479.09926
118,11,1,1307696714.48937
11,118,1,1307696755.22909
965,868,1,1307697178.78209
868,965,1,1307697178.88915
942,948,1,1307697217.21419
938,1023,1,1307699955.53396
1023,938,1,1307700029.92011
868,986,1,1307700115.31859
986,868,1,1307700864.73325
965,964,1,1307707981.23237
676,533,1,1307713667.95545
1003,986,1,1307716545.58676
1019,968,1,1307718654.92522
234,723,1,1307719858.08867
846,792,1,1307720535.82747
81,1010,1,1307721067.5561
986,1003,1,1307721450.66047
624,233,1,1307722288.26053
935,867,1,1307723172.33805
867,935,1,1307723201.68911
715,826,1,1307723594.31297
917,938,0,1307723843.43139
171,594,1,1307724203.60958
594,171,1,1307724216.96126
224,18,1,1307724318.33317
577,868,1,1307724791.11664
612,536,1,1307725290.12679
536,612,1,1307726060.71087
460,792,1,1307726837.57821
481,867,1,1307726987.95861
867,481,1,1307727020.94032
527,792,0,1307727191.58084
966,792,1,1307729125.06077
792,966,1,1307729267.16611
379,14,1,1307730783.36341
692,107,1,1307730792.98882
14,379,1,1307730796.23097
107,692,1,1307730811.72804
638,576,1,1307731568.65063
507,837,1,1307733504.13534
918,1025,1,1307733876.76183
1025,918,1,1307734209.20016
837,507,1,1307734589.34293
611,311,1,1307734889.95377
311,611,1,1307735101.54002
85,1026,1,1307735122.2345
1026,85,1,1307735142.24411
868,453,1,1307735319.02595
868,827,1,1307735608.73301
780,868,1,1307736362.45142
868,952,1,1307736392.25982
842,690,1,1307737378.27418
868,914,1,1307738858.08028
914,868,1,1307738918.39157
948,942,1,1307740765.6696
868,780,1,1307740945.17903
494,1028,1,1307743411.8053
441,1023,1,1307744187.23179
1023,441,1,1307744303.60226
494,105,1,1307744661.64155
105,494,1,1307744683.09407
187,1029,1,1307745091.61975
171,1030,1,1307745377.34707
1029,187,1,1307745448.61933
1030,171,1,1307745511.13549
280,690,1,1307745545.38169
1022,1031,1,1307747471.89268
1022,942,1,1307747780.14099
1010,81,1,1307750498.98475
445,805,1,1307752043.9821
805,445,1,1307752666.26483
494,491,1,1307752976.09666
171,1033,1,1307754237.29086
46,792,0,1307754328.44371
1033,171,1,1307754402.70538
586,1,1,1307754642.46172
106,1028,1,1307756320.7529
445,104,1,1307758050.03676
104,445,1,1307758095.85215
1003,445,1,1307760350.11498
693,1034,1,1307761283.47426
1034,693,1,1307761365.28918
1034,927,1,1307762504.86009
720,1035,1,1307763577.08613
1035,720,1,1307763642.79941
849,720,1,1307763813.81303
17,245,1,1307763906.51316
720,1036,1,1307764705.40095
1034,868,1,1307765274.82741
693,1033,1,1307765314.71947
1033,693,1,1307765342.21793
761,1037,1,1307766730.03841
1037,761,1,1307766804.73555
986,922,1,1307767567.59233
922,986,1,1307767937.28663
761,17,1,1307768312.41472
868,806,1,1307769347.9454
806,868,1,1307769513.88012
686,1038,1,1307770152.835
1038,686,1,1307770190.37067
1038,1039,1,1307771089.73922
1039,1038,1,1307771106.68047
720,980,1,1307771466.36854
1038,1040,1,1307771639.68582
1040,1038,1,1307771659.12931
1038,1041,1,1307772242.0287
1041,1038,1,1307772244.84614
1038,1042,1,1307772488.37545
1042,1038,1,1307772519.82988
1038,1043,1,1307772729.14986
1043,1038,1,1307772746.60432
979,868,1,1307772840.11887
868,979,1,1307772940.46191
868,674,1,1307772988.95984
982,1044,1,1307774015.26747
868,1033,1,1307774075.67088
1038,1045,1,1307774076.78144
1045,1038,1,1307774105.82788
1005,1044,1,1307774196.86143
1033,868,1,1307774320.95332
1044,1005,1,1307774619.57237
1038,1046,1,1307775034.4467
1046,1038,1,1307775036.42229
189,868,1,1307775981.82019
692,792,0,1307776533.14146
1038,1047,1,1307776649.94944
1047,1038,1,1307776664.99253
1038,1048,1,1307777363.46224
1048,1038,1,1307777398.75109
566,868,1,1307778376.06566
720,1044,1,1307778707.40433
1044,720,1,1307778765.97133
586,720,1,1307780766.05737
1038,1049,1,1307780849.0786
1049,1038,1,1307780873.94672
737,974,1,1307781070.41231
988,546,1,1307785773.2292
546,988,1,1307786396.24278
1032,506,1,1307788488.22858
335,948,1,1307790786.35433
335,1050,1,1307793227.25242
1050,335,1,1307793296.94114
948,335,1,1307793484.41527
27,910,1,1307801864.6767
445,494,1,1307803583.36822
256,1051,1,1307803849.20234
940,453,1,1307804953.73675
1023,1052,1,1307809150.73278
1052,1023,1,1307809163.27463
1052,868,1,1307809211.31279
1052,1053,1,1307809271.09342
1053,868,1,1307809319.342
453,792,0,1307810275.89447
231,792,0,1307810436.27176
46,1054,1,1307810817.55001
1054,46,1,1307811046.41236
533,676,1,1307811354.74092
106,734,1,1307811640.02779
453,1054,1,1307816375.44937
1054,453,1,1307816452.68065
107,1033,1,1307817491.98512
1033,107,1,1307817558.08424
11,792,0,1307817872.40166
968,883,1,1307818896.99745
453,1052,1,1307819869.24505
1052,1055,1,1307820269.06304
453,1026,1,1307820743.56921
1026,453,1,1307820938.04837
968,1056,1,1307822059.6377
1056,968,1,1307822163.86827
1056,1057,1,1307822204.52346
1057,1056,1,1307822261.10587
813,355,1,1307822829.29192
588,860,1,1307822879.73489
355,813,1,1307822929.46329
860,588,1,1307823010.44069
1052,355,1,1307824087.32979
429,453,1,1307824276.26217
355,1052,1,1307824362.18088
453,429,1,1307824371.79822
303,842,1,1307826082.68493
842,303,1,1307826125.33726
314,1003,1,1307826559.44198
1003,314,1,1307828777.22079
1033,453,1,1307829068.12596
453,1033,1,1307830272.45147
418,737,1,1307830982.63852
685,867,1,1307832423.16641
867,685,1,1307832464.87997
986,499,1,1307834933.78137
981,972,1,1307835425.96331
981,1060,1,1307835609.37903
1060,981,1,1307835639.45907
453,1058,1,1307835657.51725
1058,453,1,1307836855.70144
7,841,1,1307836955.12697
1059,842,1,1307837039.92914
841,7,1,1307837176.95544
453,1061,1,1307839057.2887
1061,453,1,1307839090.22939
1062,344,1,1307841201.31501
148,450,1,1307843226.89363
674,1063,1,1307844248.6221
1063,674,1,1307844419.13146
1052,1064,1,1307845555.54444
1064,868,1,1307845993.99799
1052,245,1,1307847076.34234
245,868,1,1307847106.37108
245,1052,1,1307847199.10115
1052,932,1,1307848077.87228
932,868,1,1307848171.49804
1065,927,1,1307848427.47654
1052,453,1,1307849901.74215
453,868,1,1307850053.7005
536,76,1,1307850436.12784
927,1064,1,1307850787.42062
1064,927,1,1307850993.51226
1052,1066,1,1307851728.54708
1066,868,1,1307851789.34904
1066,1052,1,1307851810.93314
160,883,1,1307853568.68323
883,160,1,1307853584.38488
46,1067,1,1307853603.43677
1067,46,1,1307853613.02307
1067,889,1,1307853686.92223
927,754,1,1307854492.12847
754,927,1,1307854576.94324
498,160,1,1307855193.54174
453,1068,1,1307855294.53919
160,498,1,1307855319.26521
303,1054,1,1307855925.00323
1054,303,1,1307855987.38707
1068,453,1,1307856320.19832
1052,883,1,1307856588.03998
422,423,1,1307858792.93762
307,45,1,1307859884.36617
1034,1002,1,1307860479.40595
344,1062,1,1307862466.49204
1052,165,1,1307865669.73163
165,1052,1,1307865686.96445
1052,764,1,1307866432.99096
764,868,1,1307866498.55068
1052,935,1,1307867147.22894
935,868,1,1307867376.49255
935,1052,1,1307867550.06626
883,1069,1,1307867577.55479
1069,883,1,1307867632.74485
883,873,1,1307869146.65937
873,883,1,1307869276.22933
968,1060,1,1307871377.51601
986,792,0,1307873912.25245
990,735,1,1307874030.59855
990,27,1,1307874160.33863
457,1070,1,1307874248.89085
1070,457,1,1307874367.95307
777,1071,1,1307874965.6258
1071,777,1,1307875314.68332
932,477,1,1307878230.65537
477,932,1,1307878649.835
913,1072,1,1307878723.30814
1072,913,1,1307878780.06099
1072,27,1,1307878801.80299
386,11,1,1307880293.32816
1065,737,1,1307882212.14885
1052,1073,1,1307894274.43243
1059,913,1,1307894474.6597
913,935,1,1307895701.79312
1073,868,1,1307896218.78342
935,913,1,1307896690.55161
1052,1074,1,1307897995.34428
1074,1052,1,1307898285.32666
1073,1064,1,1307898406.54395
1064,1073,1,1307898508.82924
500,811,1,1307900371.38243
1052,265,1,1307904941.68464
265,868,1,1307904985.73683
7,160,1,1307905695.01562
7,291,1,1307906789.83155
468,178,0,1307906989.96685
1003,160,1,1307907350.71853
160,1003,1,1307907362.20903
1060,968,1,1307908417.43736
453,1076,0,1307909901.64527
1064,1076,1,1307912453.54636
453,1077,1,1307912628.843
568,870,1,1307912632.77156
870,568,1,1307913035.30328
1077,453,1,1307918224.83913
453,1073,1,1307918700.15686
307,792,0,1307918929.37479
1073,453,1,1307919056.26305
450,148,1,1307919109.39087
177,314,1,1307922177.18991
314,177,1,1307922312.1999
453,674,1,1307923531.63032
674,453,1,1307923698.54382
922,481,1,1307925206.98507
481,922,1,1307926141.47146
1006,43,1,1307927977.26583
1006,314,1,1307928077.14161
1003,832,1,1307928900.02991
883,355,1,1307929953.45443
1003,1078,1,1307933423.26814
1078,1003,1,1307933520.75354
864,15,1,1307933790.63653
627,15,1,1307934779.01835
85,483,1,1307936935.63095
868,935,1,1307937741.6928
868,566,1,1307937855.19149
868,1066,1,1307937911.86461
1025,1079,1,1307940507.78353
813,868,1,1307941378.80313
7,96,1,1307943108.80899
685,122,1,1307944878.13684
811,955,1,1307947643.15444
445,1080,1,1307948216.55064
1080,445,1,1307948408.12542
494,7,1,1307951657.22972
7,494,1,1307951723.73405
552,189,1,1307953911.03064
189,552,1,1307953930.87868
942,910,1,1307954287.63537
787,858,1,1307955054.80139
858,787,1,1307955091.86081
307,1081,1,1307960861.35612
913,882,1,1307963484.52185
498,430,1,1307963557.82123
430,498,1,1307963579.5038
122,685,1,1307963673.323
882,913,1,1307964124.0279
882,1082,1,1307966101.17858
413,122,1,1307970536.28327
122,413,1,1307970604.0991
1081,307,1,1307971927.51227
192,1083,1,1307980104.07961
932,720,1,1307982093.57464
1082,882,1,1307987460.56671
453,1074,1,1307987664.79197
1074,453,1,1307987797.54731
529,842,1,1307994920.39598
735,1084,1,1307996752.32341
1084,735,1,1307997362.19956
423,536,1,1307997729.20469
423,422,1,1307997741.23255
842,1085,1,1307998136.79784
865,85,1,1307998143.59998
1085,842,1,1307998166.57307
85,865,1,1307998205.16329
647,481,1,1308002794.62858
483,407,1,1308004226.38777
740,735,1,1308005304.14706
842,1079,1,1308007455.60573
1052,416,1,1308008883.9128
1079,842,1,1308008971.73123
1079,171,1,1308008999.11565
171,1079,1,1308009090.30712
171,1086,1,1308010591.99688
1086,171,1,1308010594.06262
927,1065,1,1308011127.40738
1052,1087,1,1308013799.18446
1087,973,1,1308014034.82676
1087,1052,1,1308014612.33541
978,944,0,1308016242.22836
1052,996,1,1308016756.82603
996,1052,1,1308017294.26822
686,973,1,1308018664.30961
1052,686,1,1308018718.92851
227,1088,1,1308019426.55358
1088,227,1,1308019452.67344
1067,1089,1,1308027813.99958
1003,1090,1,1308027949.85309
445,1003,1,1308028111.99723
927,1079,1,1308028721.86886
1003,1089,1,1308030594.93465
1089,1067,1,1308030665.29491
1089,1003,1,1308030694.79633
979,1015,1,1308031370.22693
445,647,1,1308034507.319
633,676,1,1308041069.33031
676,633,1,1308041198.74855
498,1092,1,1308044238.78014
728,1093,1,1308056561.79285
1093,728,1,1308056610.24071
842,1059,0,1308057675.8445
1,1094,1,1308060193.27914
913,1059,0,1308062616.25571
7,866,0,1308064620.19629
1090,1003,1,1308065206.48798
1079,231,1,1308066697.67012
1094,1093,1,1308067056.84782
1094,1,1,1308067664.46869
1093,670,1,1308071953.26824
670,1093,1,1308072006.60538
27,1096,1,1308072007.44933
27,1097,1,1308072083.39814
922,685,1,1308072216.94345
735,740,1,1308075459.43098
973,1052,1,1308075544.53752
1052,973,1,1308075666.01038
1055,1052,1,1308076364.69397
685,922,1,1308076894.87048
685,1098,1,1308076906.02967
1055,868,1,1308076997.80534
965,1099,1,1308077007.06615
1060,685,1,1308077042.92336
498,735,1,1308077058.27247
685,1060,1,1308077059.4453
1099,965,1,1308077143.73437
1099,1100,1,1308077594.91848
1099,1101,1,1308078648.78697
1099,1102,1,1308078677.98808
1099,1103,1,1308078722.89668
1103,1104,1,1308078820.58756
1103,1100,1,1308078895.39582
1103,1099,1,1308078937.03528
1103,1105,1,1308079015.48976
85,1003,1,1308081550.61955
1003,85,1,1308081597.16522
413,233,1,1308081684.67133
730,944,0,1308082210.05847
233,413,1,1308082519.80601
413,1058,1,1308083019.94099
1058,413,1,1308083026.48663
530,1106,1,1308083831.07863
1106,530,1,1308084107.88123
594,1107,1,1308086182.29812
764,1099,0,1308086985.65724
764,1103,0,1308086993.08951
764,1105,0,1308086998.02465
670,1099,0,1308087043.43085
670,1103,0,1308087050.95092
46,270,1,1308087853.31534
1105,670,0,1308089292.4744
1105,764,0,1308089413.43134
670,1105,0,1308089671.16704
922,1095,1,1308089862.53603
1095,922,1,1308090311.73557
46,1105,0,1308090338.16854
746,823,1,1308090339.32519
46,1103,0,1308090358.11629
46,1099,0,1308090623.43227
1093,1105,0,1308091447.20722
404,1108,1,1308091616.09617
270,46,1,1308091922.93663
1107,1109,1,1308092438.83927
965,1065,1,1308092458.64432
366,1110,1,1308092949.72882
1110,366,1,1308093134.87712
366,1111,1,1308093280.6404
1109,1107,1,1308093293.66327
883,647,1,1308096153.79514
988,1112,1,1308097434.6116
1112,988,1,1308097441.39691
842,922,1,1308098750.15383
1027,587,1,1308099222.7369
727,1003,1,1308099252.83545
955,1113,1,1308100286.67284
1113,955,1,1308100308.73609
922,647,1,1308100435.76664
647,922,1,1308100511.4342
1003,727,1,1308100945.3432
1092,498,1,1308101943.98613
897,922,1,1308104940.75085
922,897,1,1308104951.38587
160,7,1,1308105023.23375
1065,965,1,1308106123.51872
889,1067,1,1308106656.55462
7,905,1,1308110575.10404
978,1114,1,1308111896.24597
670,270,1,1308118179.75029
270,1115,1,1308118199.76865
270,498,1,1308118414.16239
587,1027,1,1308120986.76414
735,1116,1,1308128618.52129
498,1117,1,1308129943.37176
1117,498,1,1308130040.37424
1116,735,1,1308131157.12272
932,882,1,1308133626.9362
882,932,1,1308133675.85957
633,1118,1,1308151040.44162
741,1087,1,1308154344.79095
1087,741,1,1308155933.3375
730,983,1,1308156144.1001
918,792,0,1308156904.01264
594,917,0,1308158511.79911
530,1119,1,1308159739.79483
1119,530,1,1308159766.11064
1119,1120,1,1308159775.68233
918,1089,1,1308160166.08878
1089,918,1,1308160326.07381
1090,670,1,1308163120.087
1120,1119,1,1308166583.7054
481,1121,1,1308168422.96616
481,647,1,1308168576.5426
1031,1022,1,1308172625.85186
1118,633,1,1308176641.36436
1028,1122,1,1308177952.90415
1028,1123,1,1308178250.72207
1123,1028,1,1308178386.31475
171,7,1,1308179136.4709
7,171,1,1308179856.58147
171,1124,1,1308181395.43194
1124,171,1,1308181409.82843
938,917,0,1308182110.57833
498,1,1,1308199146.03596
835,883,1,1308201405.32493
883,835,1,1308201603.16085
552,164,1,1308201892.78777
1027,948,1,1308206936.36279
948,1027,1,1308208805.24647
1125,496,1,1308213850.91802
1114,978,1,1308213985.06697
498,866,0,1308217061.87441
270,866,0,1308217134.46966
586,1036,1,1308240919.19636
1093,1094,1,1308241080.05503
910,942,1,1308241561.971
1,3,1,1308241841.27267
1,8,1,1308241904.94943
1,159,1,1308241990.87883
1,43,1,1308241997.65013
1,31,1,1308242001.80995
1,30,1,1308242007.21927
1,25,1,1308242022.48058
1,6,1,1308242030.65683
1,10,1,1308242057.618
496,1125,1,1308242922.63526
27,1072,1,1308245332.49199
46,1100,0,1308245689.73198
1121,481,1,1308246346.54688
377,922,1,1308250401.9532
922,377,1,1308250407.3304
348,1126,1,1308254084.5834
1126,348,1,1308254357.11352
988,1127,1,1308254586.56541
1127,988,1,1308254693.33831
670,377,1,1308255016.31604
377,670,1,1308255030.26309
918,1128,1,1308256785.07671
1128,918,1,1308257040.64526
222,615,1,1308257178.27485
615,222,1,1308260597.93045
71,1124,1,1308261250.88054
1124,71,1,1308261315.86998
231,1079,1,1308263875.58893
660,514,1,1308268864.1794
1079,1130,1,1308270608.99168
1130,1079,1,1308270629.01298
1131,1016,1,1308270781.26708
1016,1131,1,1308270798.6723
1090,938,1,1308271132.10739
314,98,1,1308272887.60284
445,553,1,1308274336.00099
184,938,1,1308275912.89676
938,184,1,1308275971.80171
553,445,1,1308277106.72648
22,1132,1,1308277985.04208
996,416,1,1308278108.46527
792,11,1,1308280697.86028
792,270,1,1308280753.26337
792,46,0,1308280769.82613
322,218,1,1308284426.97544
231,45,1,1308284434.0247
1054,1133,1,1308286503.36475
231,1134,1,1308288472.97448
499,986,1,1308300678.07131
1060,883,1,1308302574.34134
877,301,1,1308309281.98884
1,231,1,1308316797.72706
231,1,1,1308319250.91126
648,85,1,1308324627.71882
85,648,1,1308324671.3725
624,1122,1,1308328644.39279
231,67,1,1308330799.39761
160,919,1,1308330943.18916
938,939,1,1308331655.70099
877,1135,1,1308333809.866
1135,877,1,1308333829.46438
324,1136,1,1308334048.93448
1136,324,1,1308334347.48546
919,160,1,1308335383.09762
1008,171,1,1308337607.42769
171,1008,1,1308337622.30996
233,624,1,1308341500.81848
234,1137,1,1308346537.44235
1072,1138,1,1308347115.00338
922,842,1,1308348950.69751
1022,1139,1,1308349088.34101
498,483,1,1308349331.90848
483,498,1,1308349334.07929
234,740,1,1308351105.78288
740,234,1,1308351181.01328
1139,1022,1,1308351910.6236
588,233,1,1308358880.93511
233,588,1,1308358942.59652
813,483,1,1308359634.57427
483,813,1,1308359967.08918
1056,1140,1,1308360138.51509
1140,1056,1,1308360205.58298
498,1141,1,1308361295.06721
1141,498,1,1308361341.51453
278,498,1,1308369242.35094
498,278,1,1308369391.96761
15,507,1,1308370570.72801
15,695,1,1308370712.17538
507,15,1,1308370759.52138
842,7,1,1308373641.42648
140,854,1,1308380165.71472
854,140,1,1308380197.23616
140,1000,1,1308381121.1954
1000,140,1,1308381303.57501
1137,234,1,1308383368.23558
140,1142,1,1308383648.03115
1142,140,1,1308383714.03546
897,621,1,1308385799.07441
1000,624,1,1308385980.41357
621,897,1,1308387077.17521
1140,792,1,1308387899.62765
1122,735,1,1308406070.15696
1122,1028,1,1308406081.69104
1122,624,1,1308406166.90481
1060,1092,1,1308418018.63285
1092,1060,1,1308418090.61875
932,397,1,1308425270.28923
530,1129,1,1308425665.7272
1129,530,1,1308425802.40124
1060,988,1,1308428289.40277
988,1060,1,1308428289.66003
166,1128,1,1308442999.30145
1128,166,1,1308443161.60653
360,539,1,1308445033.66688
539,360,1,1308445103.33294
938,1141,1,1308450894.86549
1141,938,1,1308451460.29599
865,539,1,1308452534.04422
539,865,1,1308452559.16675
538,1060,1,1308461420.48685
1060,538,1,1308461426.32325
842,537,1,1308465278.43588
537,842,1,1308465336.72465
22,344,1,1308472446.62939
397,932,1,1308482397.92034
81,1144,1,1308483945.4436
497,1145,1,1308490911.04698
717,1146,1,1308493818.86156
1146,717,1,1308493832.25382
1146,1147,1,1308496501.8025
1147,1146,1,1308496527.91739
1147,1148,1,1308496911.40066
1148,1147,1,1308496961.65185
307,616,1,1308497064.17121
616,307,1,1308497278.80245
501,794,1,1308503945.35825
516,810,1,1308504014.39142
501,795,1,1308504094.05382
537,889,1,1308526377.87713
278,611,1,1308531758.79881
611,278,1,1308531789.25531
611,1149,1,1308534150.3142
1149,611,1,1308534622.74965
367,1150,1,1308535009.75033
1150,367,1,1308535279.20943
461,1151,1,1308542693.22185
1122,1152,1,1308543568.72607
1152,1153,1,1308544062.47055
1153,1152,1,1308544093.08192
965,1154,1,1308546423.8664
1154,965,1,1308546438.76434
1122,1155,1,1308546503.88328
1155,1122,1,1308546639.97848
314,496,1,1308550031.39282
496,314,1,1308550183.01647
624,607,1,1308553273.81246
1125,978,1,1308553720.80423
978,1125,1,1308553786.63383
1152,1122,1,1308554060.58391
728,1156,1,1308555832.56656
1156,728,1,1308556236.91449
1151,461,1,1308557386.10473
1156,1157,1,1308573140.3034
1157,1156,1,1308573361.56347
30,802,1,1308576761.44227
802,30,1,1308576922.30717
30,747,0,1308582656.11436
604,747,0,1308584775.92909
1143,1159,1,1308584873.84212
161,11,1,1308586317.96636
11,161,1,1308586664.09612
748,594,1,1308592544.76427
594,748,1,1308592586.40921
314,1160,1,1308598001.31922
1160,314,1,1308600926.05843
1160,1161,1,1308603199.54608
1161,1160,1,1308603220.83075
735,1122,1,1308605630.1072
735,1126,1,1308605655.61328
1162,1122,1,1308606829.79712
1013,1164,1,1308606939.41448
1164,1013,1,1308606985.10966
1152,792,1,1308608859.88398
792,686,0,1308613256.66019
1122,1165,1,1308613457.33214
1165,1122,1,1308613590.79877
1165,1166,1,1308616780.88598
483,14,1,1308620856.85305
1166,1128,1,1308621399.3876
1128,1166,1,1308621462.54114
792,527,0,1308623074.84559
792,986,0,1308623124.89468
792,692,0,1308623203.28467
